,,,,,18-06-2026 18:44:43,,,,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,,,
,,,Contratos,,,,,,,,,,,
,,,,,,,,,,,,,,
Contrato,Vigência,,,Fornecedor,,Modalidade,,,,,Valor Inicial,Objeto,,
210/2025,29/09/2026,INDAPHARMA COMERCIO E SERVIÇOS LTDA - ME [11.614.643,30 - PREGÃO ELETRÔNICO,,202/2025,,"24500,00",,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
209/2025,29/09/2026,IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E ,30 - PREGÃO ELETRÔNICO,,202/2025,,"31495,00",,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
208/2025,29/09/2026,GOLDMED IMPORTACAO DE PRODUTOS HOSPITALARES ,30 - PREGÃO ELETRÔNICO,,202/2025,,"34300,00",,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
207/2025,29/09/2026,DML DISTRIBUICAO LTDA [02.858.842/0001-04],30 - PREGÃO ELETRÔNICO,,202/2025,,"5250,00",,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
206/2025,29/09/2026,CIRURGICA QUALITY PRODUTOS PARA SAUDE LTDA ,30 - PREGÃO ELETRÔNICO,,202/2025,,"23055,00",,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
205/2025,29/09/2026,CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE ,30 - PREGÃO ELETRÔNICO,,202/2025,,"7200,00",,"Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
204/2025,31/05/2026,"ATEMPORAL ENGENHARIA, CONSULTORIA E ",04 - CONCORRÊNCIA,,228/2025,,"160000,00",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de serviços de reforma/ampliação de cozinha da Escola Municipal Rodrigo Barros, localizada no Bairro Santa Helena, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferências do FUNDEB – Complementação da União – VAAT.",,
203/2025,08/08/2026,ADDLIFE DIAGNOSTICOS LTDA [04.927.782/0001-60],31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,,125/2024,,"622647,75",,"Registro de Preços para futura e eventual aquisição de Reagentes de Bioquímica e Gasometria, pelo período de 12 meses, para atender as necessidades do HJMM e UPA 24 Horas – Dr. Walter Luiz Winter Maia, em ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 24 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"atendimento à Secretaria de Governança em Saúde, tendo como fonte de receita: Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual.",,
202/2025,22/09/2026,CENTRO DE DIAGNOSTICO ALBERT SABIN LTDA. [00.936.014,09 - INEXIGIBILIDADE,,241/2025,,"499553,90",,"Credenciamento de empresas para realização dos procedimentos com finalidade diagnóstica nas seguintes áreas: métodos diagnósticos em cardiologia, diagnóstico por procedimentos endoscópicos, de forma continuada e complementar ao Sistema Único de Saúde de Coronel Fabriciano, de acordo com a nomenclatura da “Tabela diferenciada de valores aprovadas pelo Conselho Municipal de Saúde”, conforme a Resolução CMS 036, de 04 de abril de 2019, e atualização constante da Resolução CMS 014, de 21 de julho de 2025, constantes nos Planos Operativos do anexo I do presente instrumento, para atender às demandas da Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
201/2025,21/12/2025,ASSOCIACAO EVANGELIZAR E PRECISO [07.634.465/0001-43],09 - INEXIGIBILIDADE,,276/2025,,"135000,00",,"Contratação da ASSOCIAÇÃO EVANGELIZAR É PRECISO, representante exclusiva do PADRE REGINALDO MANZOTTI, para apresentação de show musical na Praça da Estação, no dia 06 de dezembro de 2025, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 135.000,00 (cento e trinta e cinco mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.

",,
200/2025,18/09/2026,IPAMED SERVICOS MEDICOS LTDA [31.173.159/0001-31],09 - INEXIGIBILIDADE,,182/2025,,"264000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
199/2025,21/09/2026,EDITORA TURISMO & NEGOCIOS LTDA [03.935.084/0001-43],30 - PREGÃO ELETRÔNICO,,233/2025,,"260559,00",,"Contratação de empresa que explore edição de jornal diário impresso de grande circulação no município, para publicação dos atos administrativos oficiais da administração municipal, em especial dos processos licitatórios, avisos aos munícipes, publicações relativas à dívida ativa e outros, em que se exige divulgação ampla além da publicação no Diário Oficial Eletrônico do Município de Coronel Fabriciano, em atendimento à Secretaria de Governança de Gestão e Transparência, tendo como fonte receita, Recursos não Vinculados de Impostos.",,
198/2025,15/09/2027,FISIOTERAPIA E ACUPUNTURA DONA SANTA LTDA ,09 - INEXIGIBILIDADE,,226/2025,,"216000,00",,"Credenciamento de pessoa jurídica para fornecer serviço de consulta não médica na especialidade de acupuntura e quiropraxia, em conformidade com o plano operativo, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
197/2025,12/09/2026,NEWPED SERVICOS MEDICOS [10.717.308/0002-97],09 - INEXIGIBILIDADE,,182/2025,,"66000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
196/2025,12/09/2026,MENDES CARDOSO CLINICA MEDICA LTDA [50.247.530/0001-,09 - INEXIGIBILIDADE,,182/2025,,"924000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 25 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
195/2025,12/09/2026,PENA MAGALHAES SERVICOS MEDICOS LTDA [49.505.451,09 - INEXIGIBILIDADE,,182/2025,,"231000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
194/2025,12/09/2026,ASSIS & MACEDO SERVICOS MEDICOS LTDA [53.994.871,09 - INEXIGIBILIDADE,,182/2025,,"231000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
193/2025,12/09/2026,AHO SERVICOS MEDICOS LTDA [32.871.771/0001-40],09 - INEXIGIBILIDADE,,182/2025,,"132000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
192/2025,11/08/2026,ANDRADE ENGENHARIA LTDA [22.620.885/0001-64],04 - CONCORRÊNCIA,,193/2025,,"1690000,00",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviço de execução de contenções do tipo muro de gabião, na Avenida Julita Pires Bretas, Bairro Santa Helena, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Outros Recursos não Vinculados.",,
191/2025,17/12/2025,TECNO SOLUTIONS LTDA [51.437.196/0001-17],05 - DISPENSA DE LICITAÇÃO,,125/2025,,"513,64",,"Aquisição de brinquedos, para utilização na sala de atendimento do Serviço de Acolhimento em Família Acolhedora (SFA) e Centro de Referência Especializado de Assistência Social (CREAS) de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social",,
190/2025,17/12/2025,MAIS COMERCIO E ASSESSORIA LTDA TÍTULO DO ,05 - DISPENSA DE LICITAÇÃO,,125/2025,,"1715,22",,"Aquisição de brinquedos, para utilização na sala de atendimento do Serviço de Acolhimento em Família Acolhedora (SFA) e Centro de Referência Especializado de Assistência Social (CREAS) de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social",,
189/2025,17/12/2025,GRAFENO COMERCIO LTDA TÍTULO DO ESTABELECIMENTO ,05 - DISPENSA DE LICITAÇÃO,,125/2025,,"440,00",,"Aquisição de brinquedos, para utilização na sala de atendimento do Serviço de Acolhimento em Família Acolhedora (SFA) e Centro de Referência Especializado de Assistência Social (CREAS) de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social",,
188/2025,17/12/2025,DUDA SHOP STORE COMERCIO DE ELETROELETRONICOS ,05 - DISPENSA DE LICITAÇÃO,,125/2025,,"44,72",,"Aquisição de brinquedos, para utilização na sala de atendimento do Serviço de Acolhimento em Família Acolhedora (SFA) e Centro de Referência Especializado de Assistência Social (CREAS) de Coronel Fabriciano/MG, em ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 26 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social",,
187/2025,17/12/2025,AL OLIVEIRA LTDA [47.094.894/0001-90],05 - DISPENSA DE LICITAÇÃO,,125/2025,,"426,00",,"Aquisição de brinquedos, para utilização na sala de atendimento do Serviço de Acolhimento em Família Acolhedora (SFA) e Centro de Referência Especializado de Assistência Social (CREAS) de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social",,
186/2025,08/09/2026,ADDLIFE DIAGNOSTICOS LTDA [04.927.782/0001-60],05 - DISPENSA DE LICITAÇÃO,,273/2025,,"104615,00",,"Contratação da empresa ADDLIFE DIAGNÓSTICOS LTDA, para fornecimento de testes de hemograma completo, com cessão em comodato de um equipamento, contador de células hematológicas automatizado, com no mínimo de 29 parâmetros, sendo 25 parâmetros reportáveis: contagem global de leucócitos, porcentagem e contagem absoluta de linfócitos, neutrófilos, eosinófilos, basófilos e monócitos e rbc,hgb, hct, mcv, mch, mchc, rdw-cv, rdw-sd, plt, pdw, mpv, pct, p-lcr, p-lcc e 4 parâmetros de pesquisa: aly%, ig%, aly# e ig#, e ou superior a descrição mínima, para assistência contínua e ininterrupta aos pacientes assistidos pelo Hospital Doutor José Maria Morais e UPA 24 horas Doutor Walter Luiz Winter Maia, para um período de 12 (doze) meses, ao valor global de R$ 104.615,00 (cento e quatro mil, seiscentos e quinze reais), tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual, contratação da empresa ADDLIFE DIAGNÓSTICOS LTDA, para fornecimento de ",,
185/2025,05/09/2026,WKM SEGURANCA LTDA [57.070.925/0001-26],31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,,179/2025,,"4320497,52",,"Registro de preços para futura e eventual contratação de empresa especializada na prestação de serviços de segurança patrimonial armada, com uso exclusivo de armamento não letal, para atuação na proteção de bens, instalações e pessoas nas dependências públicas designadas pela Administração Municipal, tendo como fonte de receita: Recursos não Vinculados de Impostos; Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal e Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual.",,
184/2025,10/09/2026,S P COELHO CLINICA MEDICA LTDA [28.268.635/0001-93],09 - INEXIGIBILIDADE,,182/2025,,"231000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
